start_timestamp,end_timestamp,window_size,accuracy,time_s,ellapsed_m,skipped
2020-02-01 00:00:00,2020-02-01 12:00:00,12,30,2.48,0.0,False
2020-02-01 12:00:00,2020-02-02 00:00:00,12,30,2.83,0.1,False
2020-02-02 00:00:00,2020-02-02 12:00:00,12,30,3.75,0.2,False
2020-02-02 12:00:00,2020-02-03 00:00:00,12,30,2.59,0.2,False
2020-02-03 00:00:00,2020-02-03 12:00:00,12,30,2.5,0.2,False
2020-02-03 12:00:00,2020-02-04 00:00:00,12,30,2.54,0.3,False
2020-02-04 00:00:00,2020-02-04 12:00:00,12,30,2.51,0.3,False
2020-02-04 12:00:00,2020-02-05 00:00:00,12,30,2.57,0.4,False
2020-02-05 00:00:00,2020-02-05 12:00:00,12,30,2.89,0.4,False
2020-02-05 12:00:00,2020-02-06 00:00:00,12,30,2.77,0.5,False
2020-02-06 00:00:00,2020-02-06 12:00:00,12,30,2.6,0.5,False
2020-02-06 12:00:00,2020-02-07 00:00:00,12,30,2.86,0.5,False
2020-02-07 00:00:00,2020-02-07 12:00:00,12,30,2.83,0.6,False
2020-02-07 12:00:00,2020-02-08 00:00:00,12,30,3.1,0.6,False
2020-02-08 00:00:00,2020-02-08 12:00:00,12,30,4.33,0.7,False
2020-02-08 12:00:00,2020-02-09 00:00:00,12,30,2.57,0.8,False
2020-02-09 00:00:00,2020-02-09 12:00:00,12,30,2.52,0.8,False
2020-02-09 12:00:00,2020-02-10 00:00:00,12,30,2.84,0.9,False
2020-02-10 00:00:00,2020-02-10 12:00:00,12,30,2.93,0.9,False
2020-02-10 12:00:00,2020-02-11 00:00:00,12,30,2.64,0.9,False
2020-02-11 00:00:00,2020-02-11 12:00:00,12,30,2.79,1.0,False
2020-02-11 12:00:00,2020-02-12 00:00:00,12,30,2.85,1.0,False
2020-02-12 00:00:00,2020-02-12 12:00:00,12,30,2.95,1.1,False
2020-02-12 12:00:00,2020-02-13 00:00:00,12,30,2.58,1.1,False
2020-02-13 00:00:00,2020-02-13 12:00:00,12,30,2.52,1.2,False
2020-02-13 12:00:00,2020-02-14 00:00:00,12,30,3.06,1.2,False
2020-02-14 00:00:00,2020-02-14 12:00:00,12,30,2.6,1.3,False
2020-02-14 12:00:00,2020-02-15 00:00:00,12,30,2.79,1.3,False
2020-02-15 00:00:00,2020-02-15 12:00:00,12,30,3.15,1.4,False
2020-02-15 12:00:00,2020-02-16 00:00:00,12,30,3.69,1.4,False
2020-02-16 00:00:00,2020-02-16 12:00:00,12,30,2.8,1.5,False
2020-02-16 12:00:00,2020-02-17 00:00:00,12,30,2.8,1.5,False
2020-02-17 00:00:00,2020-02-17 12:00:00,12,30,2.78,1.6,False
2020-02-17 12:00:00,2020-02-18 00:00:00,12,30,2.57,1.6,False
2020-02-18 00:00:00,2020-02-18 12:00:00,12,30,2.55,1.7,False
2020-02-18 12:00:00,2020-02-19 00:00:00,12,30,2.81,1.7,False
2020-02-19 00:00:00,2020-02-19 12:00:00,12,30,2.53,1.7,False
2020-02-19 12:00:00,2020-02-20 00:00:00,12,30,3.13,1.8,False
2020-02-20 00:00:00,2020-02-20 12:00:00,12,30,3.18,1.8,False
2020-02-20 12:00:00,2020-02-21 00:00:00,12,30,2.87,1.9,False
2020-02-21 00:00:00,2020-02-21 12:00:00,12,30,2.99,1.9,False
2020-02-21 12:00:00,2020-02-22 00:00:00,12,30,2.69,2.0,False
2020-02-22 00:00:00,2020-02-22 12:00:00,12,30,4.16,2.1,False
2020-02-22 12:00:00,2020-02-23 00:00:00,12,30,2.95,2.1,False
2020-02-23 00:00:00,2020-02-23 12:00:00,12,30,2.87,2.2,False
2020-02-23 12:00:00,2020-02-24 00:00:00,12,30,2.53,2.2,False
2020-02-24 00:00:00,2020-02-24 12:00:00,12,30,2.58,2.2,False
2020-02-24 12:00:00,2020-02-25 00:00:00,12,30,2.5,2.3,False
2020-02-25 00:00:00,2020-02-25 12:00:00,12,30,2.21,2.3,False
2020-02-25 12:00:00,2020-02-26 00:00:00,12,30,2.89,2.4,False
2020-02-26 00:00:00,2020-02-26 12:00:00,12,30,2.65,2.4,False
2020-02-26 12:00:00,2020-02-27 00:00:00,12,30,2.57,2.5,False
2020-02-27 00:00:00,2020-02-27 12:00:00,12,30,2.58,2.5,False
2020-02-27 12:00:00,2020-02-28 00:00:00,12,30,2.56,2.5,False
2020-02-28 00:00:00,2020-02-28 12:00:00,12,30,3.21,2.6,False
2020-02-28 12:00:00,2020-02-29 00:00:00,12,30,2.86,2.6,False
2020-02-29 00:00:00,2020-02-29 12:00:00,12,30,2.84,2.7,False
2020-02-29 12:00:00,2020-03-01 00:00:00,12,30,3.24,2.7,False
2020-03-01 00:00:00,2020-03-01 12:00:00,12,30,2.78,2.8,False
2020-03-01 12:00:00,2020-03-02 00:00:00,12,30,2.59,2.8,False
2020-03-02 00:00:00,2020-03-02 12:00:00,12,30,2.41,2.9,False
2020-03-02 12:00:00,2020-03-03 00:00:00,12,30,2.57,2.9,False
2020-03-03 00:00:00,2020-03-03 12:00:00,12,30,2.96,3.0,False
2020-03-03 12:00:00,2020-03-04 00:00:00,12,30,6.43,3.1,False
2020-03-04 00:00:00,2020-03-04 12:00:00,12,30,7.32,3.2,False
2020-03-04 12:00:00,2020-03-05 00:00:00,12,30,5.5,3.3,False
2020-03-05 00:00:00,2020-03-05 12:00:00,12,30,4.73,3.4,False
2020-03-05 12:00:00,2020-03-06 00:00:00,12,30,4.71,3.4,False
2020-03-06 00:00:00,2020-03-06 12:00:00,12,30,4.79,3.5,False
2020-03-06 12:00:00,2020-03-07 00:00:00,12,30,5.14,3.6,False
2020-03-07 00:00:00,2020-03-07 12:00:00,12,30,4.45,3.7,False
2020-03-07 12:00:00,2020-03-08 00:00:00,12,30,4.7,3.8,False
2020-03-08 00:00:00,2020-03-08 12:00:00,12,30,5.17,3.8,False
2020-03-08 12:00:00,2020-03-09 00:00:00,12,30,5.67,3.9,False
2020-03-09 00:00:00,2020-03-09 12:00:00,12,30,4.72,4.0,False
2020-03-09 12:00:00,2020-03-10 00:00:00,12,30,4.72,4.1,False
2020-03-10 00:00:00,2020-03-10 12:00:00,12,30,4.69,4.2,False
2020-03-10 12:00:00,2020-03-11 00:00:00,12,30,3.13,4.2,False
2020-03-11 00:00:00,2020-03-11 12:00:00,12,30,2.86,4.3,False
2020-03-11 12:00:00,2020-03-12 00:00:00,12,30,3.25,4.3,False
2020-03-12 00:00:00,2020-03-12 12:00:00,12,30,2.94,4.4,False
2020-03-12 12:00:00,2020-03-13 00:00:00,12,30,3.05,4.4,False
2020-03-13 00:00:00,2020-03-13 12:00:00,12,30,2.93,4.5,False
2020-03-13 12:00:00,2020-03-14 00:00:00,12,30,3.02,4.5,False
2020-03-14 00:00:00,2020-03-14 12:00:00,12,30,3.02,4.6,False
2020-03-14 12:00:00,2020-03-15 00:00:00,12,30,3.4,4.6,False
2020-03-15 00:00:00,2020-03-15 12:00:00,12,30,3.24,4.7,False
2020-03-15 12:00:00,2020-03-16 00:00:00,12,30,2.78,4.7,False
2020-03-16 00:00:00,2020-03-16 12:00:00,12,30,2.84,4.8,False
2020-03-16 12:00:00,2020-03-17 00:00:00,12,30,2.83,4.8,False
2020-03-17 00:00:00,2020-03-17 12:00:00,12,30,2.56,4.9,False
2020-03-17 12:00:00,2020-03-18 00:00:00,12,30,2.52,4.9,False
2020-03-18 00:00:00,2020-03-18 12:00:00,12,30,3.03,5.0,False
2020-03-18 12:00:00,2020-03-19 00:00:00,12,30,2.95,5.0,False
2020-03-19 00:00:00,2020-03-19 12:00:00,12,30,4.08,5.1,False
2020-03-19 12:00:00,2020-03-20 00:00:00,12,30,2.84,5.1,False
2020-03-20 00:00:00,2020-03-20 12:00:00,12,30,2.86,5.2,False
2020-03-20 12:00:00,2020-03-21 00:00:00,12,30,2.82,5.2,False
2020-03-21 00:00:00,2020-03-21 12:00:00,12,30,2.49,5.3,False
2020-03-21 12:00:00,2020-03-22 00:00:00,12,30,3.11,5.3,False
2020-03-22 00:00:00,2020-03-22 12:00:00,12,30,3.13,5.4,False
2020-03-22 12:00:00,2020-03-23 00:00:00,12,30,2.45,5.4,False
2020-03-23 00:00:00,2020-03-23 12:00:00,12,30,2.49,5.5,False
2020-03-23 12:00:00,2020-03-24 00:00:00,12,30,2.72,5.5,False
2020-03-24 00:00:00,2020-03-24 12:00:00,12,30,2.93,5.5,False
2020-03-24 12:00:00,2020-03-25 00:00:00,12,30,2.84,5.6,False
2020-03-25 00:00:00,2020-03-25 12:00:00,12,30,2.88,5.6,False
2020-03-25 12:00:00,2020-03-26 00:00:00,12,30,3.27,5.7,False
2020-03-26 00:00:00,2020-03-26 12:00:00,12,30,2.8,5.7,False
2020-03-26 12:00:00,2020-03-27 00:00:00,12,30,3.08,5.8,False
2020-03-27 00:00:00,2020-03-27 12:00:00,12,30,3.36,5.9,False
2020-03-27 12:00:00,2020-03-28 00:00:00,12,30,3.37,5.9,False
2020-03-28 00:00:00,2020-03-28 12:00:00,12,30,2.77,6.0,False
2020-03-28 12:00:00,2020-03-29 00:00:00,12,30,3.39,6.0,False
2020-03-29 00:00:00,2020-03-29 12:00:00,12,30,2.75,6.1,False
2020-03-29 12:00:00,2020-03-30 00:00:00,12,30,2.84,6.1,False
2020-03-30 00:00:00,2020-03-30 12:00:00,12,30,2.65,6.1,False
2020-03-30 12:00:00,2020-03-31 00:00:00,12,30,3.14,6.2,False
2020-03-31 00:00:00,2020-03-31 12:00:00,12,30,2.86,6.2,False
2020-03-31 12:00:00,2020-04-01 00:00:00,12,30,3.12,6.3,False
2020-04-01 00:00:00,2020-04-01 12:00:00,12,30,2.89,6.3,False
2020-04-01 12:00:00,2020-04-02 00:00:00,12,30,3.71,6.4,False
2020-04-02 00:00:00,2020-04-02 12:00:00,12,30,2.81,6.5,False
2020-04-02 12:00:00,2020-04-03 00:00:00,12,30,3.43,6.5,False
2020-04-03 00:00:00,2020-04-03 12:00:00,12,30,2.85,6.6,False
2020-04-03 12:00:00,2020-04-04 00:00:00,12,30,3.1,6.6,False
2020-04-04 00:00:00,2020-04-04 12:00:00,12,30,3.6,6.7,False
2020-04-04 12:00:00,2020-04-05 00:00:00,12,30,3.69,6.7,False
2020-04-05 00:00:00,2020-04-05 12:00:00,12,30,2.85,6.8,False
2020-04-05 12:00:00,2020-04-06 00:00:00,12,30,3.12,6.8,False
2020-04-06 00:00:00,2020-04-06 12:00:00,12,30,3.15,6.9,False
