start_timestamp,end_timestamp,window_size,accuracy,time_s,ellapsed_m,skipped
2020-07-09 23:00:00,2020-07-10 00:00:00,12,30,2.84,0.0,False
2020-07-09 23:00:00,2020-07-10 00:00:00,12,30,12.72,0.2,False
2020-07-09 23:00:00,2020-07-10 00:00:00,12,30,3.14,0.1,False
2020-07-09 23:00:00,2020-07-10 00:00:00,12,30,2.53,0.0,False
2020-07-09 23:00:00,2020-07-10 00:00:00,12,30,2.89,0.0,False
2020-07-09 23:00:00,2020-07-10 00:00:00,12,30,2.82,0.0,False
2020-07-09 23:00:00,2020-07-10 00:00:00,12,30,3.06,0.1,False
2020-07-09 23:00:00,2020-07-10 00:00:00,12,30,2.55,0.0,False
2020-07-09 23:00:00,2020-07-10 00:00:00,12,30,2.78,0.0,False
2020-07-15 00:00:00,2020-07-15 12:00:00,12,30,2.49,0.0,False
2020-07-15 12:00:00,2020-07-16 00:00:00,12,30,2.62,0.1,False
2020-07-16 00:00:00,2020-07-16 12:00:00,12,30,2.2,0.1,False
2020-07-16 12:00:00,2020-07-17 00:00:00,12,30,2.21,0.2,False
2020-07-16 14:00:00,2020-07-17 00:00:00,12,30,2.47,0.0,False
2020-07-16 14:00:00,2020-07-17 00:00:00,12,30,2.68,0.0,False
2020-07-16 14:00:00,2020-07-17 00:00:00,12,30,2.78,0.0,False
2020-07-20 15:00:00,2020-07-21 00:00:00,12,30,2.87,0.0,False
2020-07-21 00:00:00,2020-07-21 12:00:00,12,30,2.5,0.0,False
2020-07-21 12:00:00,2020-07-22 00:00:00,12,30,2.7,0.1,False
2020-07-22 00:00:00,2020-07-22 12:00:00,12,30,3.56,0.1,False
2020-07-22 12:00:00,2020-07-23 00:00:00,12,30,3.89,0.1,False
2020-07-23 00:00:00,2020-07-23 12:00:00,12,30,3.57,0.1,False
2020-07-23 12:00:00,2020-07-24 00:00:00,12,30,3.57,0.1,False
2020-07-24 00:00:00,2020-07-24 12:00:00,12,30,3.08,0.1,False
2020-07-24 12:00:00,2020-07-25 00:00:00,12,30,3.1,0.1,False
2020-07-25 00:00:00,2020-07-25 12:00:00,12,30,2.52,0.0,False
2020-07-25 12:00:00,2020-07-26 00:00:00,12,30,2.83,0.1,False
2020-07-26 00:00:00,2020-07-26 12:00:00,12,30,3.34,0.1,False
2020-07-26 12:00:00,2020-07-27 00:00:00,12,30,2.78,0.2,False
2020-07-27 00:00:00,2020-07-27 12:00:00,12,30,3.1,0.1,False
2020-07-27 12:00:00,2020-07-28 00:00:00,12,30,3.23,0.1,False
2020-07-28 00:00:00,2020-07-28 12:00:00,12,30,3.18,0.1,False
2020-07-28 12:00:00,2020-07-29 00:00:00,12,30,4.76,0.1,False
2020-07-29 00:00:00,2020-07-29 12:00:00,12,30,4.72,0.2,False
2020-07-29 12:00:00,2020-07-30 00:00:00,12,30,6.49,0.3,False
2020-07-30 00:00:00,2020-07-30 12:00:00,12,30,9.22,0.5,False
2020-07-30 12:00:00,2020-07-31 00:00:00,12,30,8.22,0.6,False
2020-07-31 00:00:00,2020-07-31 12:00:00,12,30,2.8,0.7,False
2020-07-31 12:00:00,2020-08-01 00:00:00,12,30,3.14,0.7,False
2020-08-01 00:00:00,2020-08-01 12:00:00,12,30,2.92,0.8,False
2020-08-01 12:00:00,2020-08-02 00:00:00,12,30,3.26,0.8,False
2020-08-02 00:00:00,2020-08-02 12:00:00,12,30,3.44,0.9,False
2020-08-02 12:00:00,2020-08-03 00:00:00,12,30,2.88,0.9,False
2020-08-03 00:00:00,2020-08-03 12:00:00,12,30,12.11,0.2,False
2020-08-03 12:00:00,2020-08-04 00:00:00,12,30,8.45,0.3,False
2020-08-04 00:00:00,2020-08-04 12:00:00,12,30,3.64,0.4,False
2020-08-04 12:00:00,2020-08-05 00:00:00,12,30,3.84,0.5,False
2020-08-05 00:00:00,2020-08-05 12:00:00,12,30,3.87,0.5,False
2020-08-05 12:00:00,2020-08-06 00:00:00,12,30,3.57,0.6,False
2020-08-06 00:00:00,2020-08-06 12:00:00,12,30,3.15,0.6,False
2020-08-06 12:00:00,2020-08-07 00:00:00,12,30,3.42,0.7,False
2020-08-07 00:00:00,2020-08-07 12:00:00,12,30,8.59,0.1,False
2020-08-07 12:00:00,2020-08-08 00:00:00,12,30,10.5,0.3,False
2020-08-08 00:00:00,2020-08-08 12:00:00,12,30,8.3,0.5,False
2020-08-08 12:00:00,2020-08-09 00:00:00,12,30,3.28,0.5,False
2020-08-09 00:00:00,2020-08-09 12:00:00,12,30,2.49,0.6,False
2020-08-09 12:00:00,2020-08-10 00:00:00,12,30,2.64,0.6,False
2020-08-10 00:00:00,2020-08-10 12:00:00,12,30,2.63,0.6,False
2020-08-10 12:00:00,2020-08-11 00:00:00,12,30,3.07,0.7,False
2020-02-01 00:00:00,2020-02-01 12:00:00,12,30,3.88,0.1,False
2020-02-01 12:00:00,2020-02-02 00:00:00,12,30,3.52,0.1,False
2020-02-02 00:00:00,2020-02-02 12:00:00,12,30,3.94,0.2,False
2020-02-02 12:00:00,2020-02-03 00:00:00,12,30,4.16,0.3,False
2020-02-03 00:00:00,2020-02-03 12:00:00,12,30,2.89,0.3,False
