start_timestamp,end_timestamp,window_size,accuracy,time_s,ellapsed_m,skipped
2020-07-15 00:00:00,2020-07-15 12:00:00,12,30,2.84,0.0,False
2020-07-15 12:00:00,2020-07-16 00:00:00,12,30,3.44,0.1,False
2020-07-16 00:00:00,2020-07-16 12:00:00,12,30,2.57,0.1,False
2020-07-16 12:00:00,2020-07-17 00:00:00,12,30,2.54,0.2,False
2020-07-16 21:00:00,2020-07-17 00:00:00,12,30,2.53,0.0,False
2020-07-16 21:00:00,2020-07-17 00:00:00,12,30,2.11,0.0,False
2020-07-16 21:00:00,2020-07-17 00:00:00,12,30,2.32,0.0,False
2020-07-16 21:00:00,2020-07-17 00:00:00,12,30,3.4,0.1,False
2020-07-20 21:00:00,2020-07-21 00:00:00,12,30,3.02,0.1,False
2020-07-21 00:00:00,2020-07-21 12:00:00,12,30,3.44,0.1,False
2020-07-21 12:00:00,2020-07-22 00:00:00,12,30,3.21,0.1,False
2020-07-22 00:00:00,2020-07-22 12:00:00,12,30,4.18,0.1,False
2020-07-22 12:00:00,2020-07-23 00:00:00,12,30,6.56,0.2,False
2020-07-23 00:00:00,2020-07-23 12:00:00,12,30,3.36,0.1,False
2020-07-23 12:00:00,2020-07-24 00:00:00,12,30,4.07,0.1,False
2020-07-24 00:00:00,2020-07-24 12:00:00,12,30,3.23,0.1,False
2020-07-24 12:00:00,2020-07-25 00:00:00,12,30,3.2,0.1,False
2020-07-25 00:00:00,2020-07-25 12:00:00,12,30,3.56,0.1,False
2020-07-25 12:00:00,2020-07-26 00:00:00,12,30,3.79,0.1,False
2020-07-26 00:00:00,2020-07-26 12:00:00,12,30,3.23,0.2,False
2020-07-26 12:00:00,2020-07-27 00:00:00,12,30,2.86,0.2,False
2020-07-27 00:00:00,2020-07-27 12:00:00,12,30,3.94,0.1,False
2020-07-27 12:00:00,2020-07-28 00:00:00,12,30,2.83,0.1,False
2020-07-28 00:00:00,2020-07-28 12:00:00,12,30,4.48,0.1,False
2020-07-28 12:00:00,2020-07-29 00:00:00,12,30,6.27,0.2,False
2020-07-29 00:00:00,2020-07-29 12:00:00,12,30,8.43,0.3,False
2020-07-29 12:00:00,2020-07-30 00:00:00,12,30,16.27,0.6,False
2020-07-30 00:00:00,2020-07-30 12:00:00,12,30,15.82,0.9,False
2020-07-30 12:00:00,2020-07-31 00:00:00,12,30,11.72,1.0,False
2020-07-31 00:00:00,2020-07-31 12:00:00,12,30,2.87,1.1,False
2020-07-31 12:00:00,2020-08-01 00:00:00,12,30,3.53,1.2,False
2020-08-01 00:00:00,2020-08-01 12:00:00,12,30,3.87,1.2,False
2020-08-01 12:00:00,2020-08-02 00:00:00,12,30,4.19,1.3,False
2020-08-02 00:00:00,2020-08-02 12:00:00,12,30,3.29,1.3,False
2020-08-02 12:00:00,2020-08-03 00:00:00,12,30,3.53,1.4,False
2020-08-03 00:00:00,2020-08-03 12:00:00,12,30,24.89,0.4,False
2020-08-03 12:00:00,2020-08-04 00:00:00,12,30,24.4,0.8,False
2020-08-04 00:00:00,2020-08-04 12:00:00,12,30,4.44,0.9,False
2020-08-04 12:00:00,2020-08-05 00:00:00,12,30,3.78,1.0,False
2020-08-05 00:00:00,2020-08-05 12:00:00,12,30,3.7,1.0,False
2020-08-05 12:00:00,2020-08-06 00:00:00,12,30,5.63,1.1,False
2020-08-06 00:00:00,2020-08-06 12:00:00,12,30,4.1,1.2,False
2020-08-06 12:00:00,2020-08-07 00:00:00,12,30,3.45,1.2,False
2020-08-07 00:00:00,2020-08-07 01:00:00,1,30,7.8,0.9,False
2020-08-07 01:00:00,2020-08-07 03:00:00,2,30,15.37,1.2,False
2020-08-07 03:00:00,2020-08-07 06:00:00,3,30,11.55,1.4,False
2020-08-07 06:00:00,2020-08-07 10:00:00,4,30,4.07,1.4,False
2020-08-07 10:00:00,2020-08-07 15:00:00,5,30,9.07,1.6,False
2020-08-07 15:00:00,2020-08-07 16:00:00,1,30,7.09,2.4,False
2020-08-07 16:00:00,2020-08-07 18:00:00,2,30,11.18,2.6,False
2020-08-07 18:00:00,2020-08-07 21:00:00,3,30,13.54,2.8,False
2020-08-07 21:00:00,2020-08-08 01:00:00,4,30,16.77,3.1,False
2020-08-08 01:00:00,2020-08-08 06:00:00,5,30,18.11,3.4,False
2020-08-08 06:00:00,2020-08-08 12:00:00,6,30,5.71,3.5,False
2020-08-08 12:00:00,2020-08-08 19:00:00,7,30,4.27,3.6,False
2020-08-08 19:00:00,2020-08-09 03:00:00,8,30,2.85,3.6,False
2020-08-09 03:00:00,2020-08-09 12:00:00,9,30,2.33,3.7,False
2020-08-09 12:00:00,2020-08-09 22:00:00,10,30,2.19,3.7,False
2020-08-09 22:00:00,2020-08-10 09:00:00,11,30,2.77,3.7,False
2020-08-10 09:00:00,2020-08-10 21:00:00,12,30,3.0,3.8,False
2020-08-10 21:00:00,2020-08-11 00:00:00,12,30,2.77,3.8,False
2020-02-01 00:00:00,2020-02-01 12:00:00,12,30,3.79,0.1,False
2020-02-01 12:00:00,2020-02-02 00:00:00,12,30,3.71,0.1,False
2020-02-02 00:00:00,2020-02-02 12:00:00,12,30,3.12,0.2,False
2020-02-02 12:00:00,2020-02-03 00:00:00,12,30,2.88,0.2,False
2020-02-03 00:00:00,2020-02-03 12:00:00,12,30,3.11,0.3,False
2020-02-03 12:00:00,2020-02-04 00:00:00,12,30,3.5,0.3,False
2020-02-04 00:00:00,2020-02-04 12:00:00,12,30,3.49,0.4,False
2020-02-04 12:00:00,2020-02-05 00:00:00,12,30,4.11,0.5,False
2020-02-05 00:00:00,2020-02-05 12:00:00,12,30,4.82,0.5,False
2020-02-05 12:00:00,2020-02-06 00:00:00,12,30,4.68,0.6,False
2020-02-06 00:00:00,2020-02-06 12:00:00,12,30,3.14,0.7,False
2020-02-06 12:00:00,2020-02-07 00:00:00,12,30,3.71,0.7,False
2020-02-07 00:00:00,2020-02-07 12:00:00,12,30,5.13,0.8,False
2020-02-07 12:00:00,2020-02-08 00:00:00,12,30,4.78,0.9,False
2020-02-08 00:00:00,2020-02-08 12:00:00,12,30,5.82,1.0,False
2020-02-08 12:00:00,2020-02-09 00:00:00,12,30,4.04,1.1,False
2020-02-09 00:00:00,2020-02-09 12:00:00,12,30,3.71,1.1,False
2020-02-09 12:00:00,2020-02-10 00:00:00,12,30,4.3,1.2,False
2020-02-10 00:00:00,2020-02-10 12:00:00,12,30,3.61,1.3,False
2020-02-10 12:00:00,2020-02-11 00:00:00,12,30,3.09,1.3,False
2020-02-11 00:00:00,2020-02-11 12:00:00,12,30,3.61,1.4,False
2020-02-11 12:00:00,2020-02-12 00:00:00,12,30,3.22,1.4,False
2020-02-12 00:00:00,2020-02-12 12:00:00,12,30,3.46,1.5,False
2020-02-12 12:00:00,2020-02-13 00:00:00,12,30,3.57,1.5,False
2020-02-13 00:00:00,2020-02-13 12:00:00,12,30,3.53,1.6,False
2020-02-13 12:00:00,2020-02-14 00:00:00,12,30,3.46,1.7,False
2020-02-14 00:00:00,2020-02-14 12:00:00,12,30,3.41,1.7,False
2020-02-14 12:00:00,2020-02-15 00:00:00,12,30,3.37,1.8,False
2020-02-15 00:00:00,2020-02-15 12:00:00,12,30,4.23,1.8,False
2020-02-15 12:00:00,2020-02-16 00:00:00,12,30,3.75,1.9,False
2020-02-16 00:00:00,2020-02-16 12:00:00,12,30,3.44,2.0,False
2020-02-16 12:00:00,2020-02-17 00:00:00,12,30,3.75,2.0,False
2020-02-17 00:00:00,2020-02-17 12:00:00,12,30,3.46,2.1,False
2020-02-17 12:00:00,2020-02-18 00:00:00,12,30,3.12,2.1,False
2020-02-18 00:00:00,2020-02-18 12:00:00,12,30,3.37,2.2,False
2020-02-18 12:00:00,2020-02-19 00:00:00,12,30,4.74,2.3,False
2020-02-19 00:00:00,2020-02-19 12:00:00,12,30,3.77,2.3,False
2020-02-19 12:00:00,2020-02-20 00:00:00,12,30,3.73,2.4,False
2020-02-20 00:00:00,2020-02-20 12:00:00,12,30,3.92,2.5,False
2020-02-20 12:00:00,2020-02-21 00:00:00,12,30,3.65,2.5,False
2020-02-21 00:00:00,2020-02-21 12:00:00,12,30,3.37,2.6,False
2020-02-21 12:00:00,2020-02-22 00:00:00,12,30,3.75,2.6,False
2020-02-22 00:00:00,2020-02-22 12:00:00,12,30,3.52,2.7,False
2020-02-22 12:00:00,2020-02-23 00:00:00,12,30,4.07,2.8,False
2020-02-23 00:00:00,2020-02-23 12:00:00,12,30,4.42,2.8,False
2020-02-23 12:00:00,2020-02-24 00:00:00,12,30,14.21,3.1,False
2020-02-24 00:00:00,2020-02-24 12:00:00,12,30,9.15,3.2,False
2020-02-24 12:00:00,2020-02-25 00:00:00,12,30,3.83,3.3,False
2020-02-25 00:00:00,2020-02-25 12:00:00,12,30,3.12,3.3,False
2020-02-25 12:00:00,2020-02-26 00:00:00,12,30,3.14,3.4,False
2020-02-26 00:00:00,2020-02-26 12:00:00,12,30,3.15,3.4,False
2020-02-26 12:00:00,2020-02-27 00:00:00,12,30,3.55,3.5,False
2020-02-27 00:00:00,2020-02-27 12:00:00,12,30,3.15,3.6,False
2020-02-27 12:00:00,2020-02-28 00:00:00,12,30,3.12,3.6,False
2020-02-28 00:00:00,2020-02-28 12:00:00,12,30,3.52,3.7,False
2020-02-28 12:00:00,2020-02-29 00:00:00,12,30,3.4,3.7,False
2020-02-29 00:00:00,2020-02-29 12:00:00,12,30,3.02,3.8,False
2020-02-29 12:00:00,2020-03-01 00:00:00,12,30,3.43,3.8,False
2020-03-01 00:00:00,2020-03-01 12:00:00,12,30,3.18,3.9,False
