start_timestamp,end_timestamp,window_size,accuracy,time_s,ellapsed_m,skipped
2020-02-01 00:00:00,2020-02-01 12:00:00,12,30,3.13,0.1,False
2020-02-01 12:00:00,2020-02-02 00:00:00,12,30,3.48,0.1,False
2020-02-02 00:00:00,2020-02-02 12:00:00,12,30,2.81,0.2,False
2020-02-02 12:00:00,2020-02-03 00:00:00,12,30,3.18,0.2,False
2020-02-03 00:00:00,2020-02-03 12:00:00,12,30,3.02,0.3,False
2020-02-03 12:00:00,2020-02-04 00:00:00,12,30,3.04,0.3,False
2020-02-04 00:00:00,2020-02-04 12:00:00,12,30,2.87,0.4,False
2020-02-04 12:00:00,2020-02-05 00:00:00,12,30,3.28,0.4,False
2020-02-05 00:00:00,2020-02-05 12:00:00,12,30,3.77,0.5,False
2020-02-05 12:00:00,2020-02-06 00:00:00,12,30,2.61,0.5,False
2020-02-06 00:00:00,2020-02-06 12:00:00,12,30,2.88,0.6,False
2020-02-06 12:00:00,2020-02-07 00:00:00,12,30,2.86,0.6,False
2020-02-07 00:00:00,2020-02-07 12:00:00,12,30,2.53,0.7,False
2020-02-07 12:00:00,2020-02-08 00:00:00,12,30,3.38,0.7,False
2020-02-08 00:00:00,2020-02-08 12:00:00,12,30,2.48,0.8,False
2020-02-08 12:00:00,2020-02-09 00:00:00,12,30,2.81,0.8,False
2020-02-09 00:00:00,2020-02-09 12:00:00,12,30,3.0,0.9,False
2020-02-09 12:00:00,2020-02-10 00:00:00,12,30,2.79,0.9,False
2020-02-10 00:00:00,2020-02-10 12:00:00,12,30,2.97,0.9,False
2020-02-10 12:00:00,2020-02-11 00:00:00,12,30,2.84,1.0,False
2020-02-11 00:00:00,2020-02-11 12:00:00,12,30,2.51,1.0,False
2020-02-11 12:00:00,2020-02-12 00:00:00,12,30,3.27,1.1,False
2020-02-12 00:00:00,2020-02-12 12:00:00,12,30,3.48,1.2,False
2020-02-12 12:00:00,2020-02-13 00:00:00,12,30,2.97,1.2,False
2020-02-13 00:00:00,2020-02-13 12:00:00,12,30,3.78,1.3,False
2020-02-13 12:00:00,2020-02-14 00:00:00,12,30,3.73,1.3,False
2020-02-14 00:00:00,2020-02-14 12:00:00,12,30,2.52,1.4,False
2020-02-14 12:00:00,2020-02-15 00:00:00,12,30,2.62,1.4,False
2020-02-15 00:00:00,2020-02-15 12:00:00,12,30,2.81,1.5,False
2020-02-15 12:00:00,2020-02-16 00:00:00,12,30,3.83,1.5,False
2020-02-16 00:00:00,2020-02-16 12:00:00,12,30,3.44,1.6,False
2020-02-16 12:00:00,2020-02-17 00:00:00,12,30,3.37,1.6,False
2020-02-17 00:00:00,2020-02-17 12:00:00,12,30,3.75,1.7,False
2020-02-17 12:00:00,2020-02-18 00:00:00,12,30,3.29,1.8,False
2020-02-18 00:00:00,2020-02-18 12:00:00,12,30,3.76,1.8,False
2020-02-18 12:00:00,2020-02-19 00:00:00,12,30,4.01,1.9,False
2020-02-19 00:00:00,2020-02-19 12:00:00,12,30,2.76,1.9,False
2020-02-19 12:00:00,2020-02-20 00:00:00,12,30,2.48,2.0,False
2020-02-20 00:00:00,2020-02-20 12:00:00,12,30,2.77,2.0,False
2020-02-20 12:00:00,2020-02-21 00:00:00,12,30,3.28,2.1,False
2020-02-21 00:00:00,2020-02-21 12:00:00,12,30,2.68,2.1,False
2020-02-21 12:00:00,2020-02-22 00:00:00,12,30,2.75,2.2,False
2020-02-22 00:00:00,2020-02-22 12:00:00,12,30,3.06,2.2,False
2020-02-22 12:00:00,2020-02-23 00:00:00,12,30,2.88,2.3,False
2020-02-23 00:00:00,2020-02-23 12:00:00,12,30,2.54,2.3,False
2020-02-23 12:00:00,2020-02-24 00:00:00,12,30,3.07,2.4,False
2020-02-24 00:00:00,2020-02-24 12:00:00,12,30,2.75,2.4,False
2020-02-24 12:00:00,2020-02-25 00:00:00,12,30,2.57,2.4,False
2020-02-25 00:00:00,2020-02-25 12:00:00,12,30,5.76,2.5,False
2020-02-25 12:00:00,2020-02-26 00:00:00,12,30,3.57,2.6,False
2020-02-26 00:00:00,2020-02-26 12:00:00,12,30,2.99,2.6,False
2020-02-26 12:00:00,2020-02-27 00:00:00,12,30,2.82,2.7,False
2020-02-27 00:00:00,2020-02-27 12:00:00,12,30,3.23,2.7,False
2020-02-27 12:00:00,2020-02-28 00:00:00,12,30,3.22,2.8,False
2020-02-28 00:00:00,2020-02-28 12:00:00,12,30,3.81,2.9,False
2020-02-28 12:00:00,2020-02-29 00:00:00,12,30,3.25,2.9,False
2020-02-29 00:00:00,2020-02-29 12:00:00,12,30,3.23,3.0,False
2020-02-29 12:00:00,2020-03-01 00:00:00,12,30,2.56,3.0,False
2020-03-01 00:00:00,2020-03-01 12:00:00,12,30,2.87,3.1,False
2020-03-01 12:00:00,2020-03-02 00:00:00,12,30,2.53,3.1,False
2020-03-02 00:00:00,2020-03-02 12:00:00,12,30,2.87,3.2,False
2020-03-02 12:00:00,2020-03-03 00:00:00,12,30,3.16,3.2,False
2020-03-03 00:00:00,2020-03-03 12:00:00,12,30,2.61,3.2,False
2020-03-03 12:00:00,2020-03-04 00:00:00,12,30,2.85,3.3,False
2020-03-04 00:00:00,2020-03-04 12:00:00,12,30,2.86,3.3,False
2020-03-04 12:00:00,2020-03-05 00:00:00,12,30,2.83,3.4,False
2020-03-05 00:00:00,2020-03-05 12:00:00,12,30,2.74,3.4,False
2020-03-05 12:00:00,2020-03-06 00:00:00,12,30,2.54,3.5,False
2020-03-06 00:00:00,2020-03-06 12:00:00,12,30,3.17,3.5,False
2020-03-06 12:00:00,2020-03-07 00:00:00,12,30,3.06,3.6,False
2020-03-07 00:00:00,2020-03-07 12:00:00,12,30,3.41,3.6,False
2020-03-07 12:00:00,2020-03-08 00:00:00,12,30,2.57,3.7,False
2020-03-08 00:00:00,2020-03-08 12:00:00,12,30,2.94,3.7,False
2020-03-08 12:00:00,2020-03-09 00:00:00,12,30,3.48,3.8,False
2020-03-09 00:00:00,2020-03-09 12:00:00,12,30,2.75,3.8,False
