start_timestamp,end_timestamp,window_size,accuracy,time_s,ellapsed_m,skipped
2020-07-15 00:00:00,2020-07-15 12:00:00,12,30,2.56,0.0,False
2020-07-15 12:00:00,2020-07-16 00:00:00,12,30,3.12,0.1,False
2020-07-16 00:00:00,2020-07-16 12:00:00,12,30,2.5,0.1,False
2020-07-16 12:00:00,2020-07-17 00:00:00,12,30,2.49,0.2,False
2020-07-16 20:00:00,2020-07-17 00:00:00,12,30,2.44,0.0,False
2020-07-16 20:00:00,2020-07-17 00:00:00,12,30,2.25,0.0,False
2020-07-16 20:00:00,2020-07-17 00:00:00,12,30,2.88,0.0,False
2020-07-20 20:00:00,2020-07-21 00:00:00,12,30,2.23,0.0,False
2020-07-21 00:00:00,2020-07-21 12:00:00,12,30,2.85,0.0,False
2020-07-21 12:00:00,2020-07-22 00:00:00,12,30,2.57,0.1,False
2020-07-22 00:00:00,2020-07-22 12:00:00,12,30,3.84,0.1,False
2020-07-22 12:00:00,2020-07-23 00:00:00,12,30,5.44,0.2,False
2020-07-23 00:00:00,2020-07-23 12:00:00,12,30,3.14,0.1,False
2020-07-23 12:00:00,2020-07-24 00:00:00,12,30,3.47,0.1,False
2020-07-24 00:00:00,2020-07-24 12:00:00,12,30,2.55,0.0,False
2020-07-24 12:00:00,2020-07-25 00:00:00,12,30,2.63,0.1,False
2020-07-25 00:00:00,2020-07-25 12:00:00,12,30,2.42,0.0,False
2020-07-25 12:00:00,2020-07-26 00:00:00,12,30,2.8,0.1,False
2020-07-26 00:00:00,2020-07-26 12:00:00,12,30,3.34,0.1,False
2020-07-26 12:00:00,2020-07-27 00:00:00,12,30,2.88,0.2,False
2020-07-27 00:00:00,2020-07-27 12:00:00,12,30,3.62,0.1,False
2020-07-27 12:00:00,2020-07-28 00:00:00,12,30,3.19,0.1,False
2020-07-28 00:00:00,2020-07-28 12:00:00,12,30,2.87,0.0,False
2020-07-28 12:00:00,2020-07-29 00:00:00,12,30,4.53,0.1,False
2020-07-29 00:00:00,2020-07-29 12:00:00,12,30,5.64,0.2,False
2020-07-29 12:00:00,2020-07-30 00:00:00,12,30,8.72,0.4,False
2020-07-30 00:00:00,2020-07-30 12:00:00,12,30,10.91,0.5,False
2020-07-30 12:00:00,2020-07-31 00:00:00,12,30,10.55,0.7,False
2020-07-31 00:00:00,2020-07-31 12:00:00,12,30,2.44,0.8,False
2020-07-31 12:00:00,2020-08-01 00:00:00,12,30,2.95,0.8,False
2020-08-01 00:00:00,2020-08-01 12:00:00,12,30,2.85,0.9,False
2020-08-01 12:00:00,2020-08-02 00:00:00,12,30,2.8,0.9,False
2020-08-02 00:00:00,2020-08-02 12:00:00,12,30,3.4,1.0,False
2020-08-02 12:00:00,2020-08-03 00:00:00,12,30,2.75,1.0,False
2020-08-03 00:00:00,2020-08-03 12:00:00,12,30,18.33,0.3,False
2020-08-03 12:00:00,2020-08-04 00:00:00,12,30,11.5,0.5,False
2020-08-04 00:00:00,2020-08-04 12:00:00,12,30,2.94,0.5,False
2020-08-04 12:00:00,2020-08-05 00:00:00,12,30,3.88,0.6,False
2020-08-05 00:00:00,2020-08-05 12:00:00,12,30,2.84,0.7,False
2020-08-05 12:00:00,2020-08-06 00:00:00,12,30,3.29,0.7,False
2020-08-06 00:00:00,2020-08-06 12:00:00,12,30,3.33,0.8,False
2020-08-06 12:00:00,2020-08-07 00:00:00,12,30,2.81,0.8,False
2020-08-07 00:00:00,2020-08-07 12:00:00,12,30,17.52,0.3,False
2020-08-07 12:00:00,2020-08-07 13:00:00,1,30,3.74,0.9,False
2020-08-07 13:00:00,2020-08-07 15:00:00,2,30,5.23,1.0,False
2020-08-07 15:00:00,2020-08-07 18:00:00,3,30,8.78,1.1,False
2020-08-07 18:00:00,2020-08-07 22:00:00,4,30,12.07,1.3,False
2020-08-07 22:00:00,2020-08-08 03:00:00,5,30,15.72,1.6,False
2020-08-08 03:00:00,2020-08-08 09:00:00,6,30,7.49,1.7,False
2020-08-08 09:00:00,2020-08-08 16:00:00,7,30,2.41,1.7,False
2020-08-08 16:00:00,2020-08-09 00:00:00,8,30,2.99,1.8,False
2020-08-09 00:00:00,2020-08-09 09:00:00,9,30,2.61,1.8,False
2020-08-09 09:00:00,2020-08-09 19:00:00,10,30,2.3,1.9,False
2020-08-09 19:00:00,2020-08-10 06:00:00,11,30,2.76,1.9,False
2020-08-10 06:00:00,2020-08-10 18:00:00,12,30,2.98,2.0,False
2020-08-10 18:00:00,2020-08-11 00:00:00,12,30,2.73,2.0,False
2020-02-01 00:00:00,2020-02-01 12:00:00,12,30,3.93,0.1,False
2020-02-01 12:00:00,2020-02-02 00:00:00,12,30,3.93,0.1,False
2020-02-02 00:00:00,2020-02-02 12:00:00,12,30,3.25,0.2,False
2020-02-02 12:00:00,2020-02-03 00:00:00,12,30,3.48,0.2,False
2020-02-03 00:00:00,2020-02-03 12:00:00,12,30,4.74,0.3,False
2020-02-03 12:00:00,2020-02-04 00:00:00,12,30,10.59,0.5,False
2020-02-04 00:00:00,2020-02-04 12:00:00,12,30,3.88,0.6,False
2020-02-04 12:00:00,2020-02-05 00:00:00,12,30,4.07,0.6,False
2020-02-05 00:00:00,2020-02-05 12:00:00,12,30,4.25,0.7,False
2020-02-05 12:00:00,2020-02-06 00:00:00,12,30,4.71,0.8,False
2020-02-06 00:00:00,2020-02-06 12:00:00,12,30,5.09,0.9,False
2020-02-06 12:00:00,2020-02-07 00:00:00,12,30,3.78,0.9,False
2020-02-07 00:00:00,2020-02-07 12:00:00,12,30,5.12,1.0,False
2020-02-07 12:00:00,2020-02-08 00:00:00,12,30,4.75,1.1,False
2020-02-08 00:00:00,2020-02-08 12:00:00,12,30,4.3,1.2,False
2020-02-08 12:00:00,2020-02-09 00:00:00,12,30,4.3,1.2,False
2020-02-09 00:00:00,2020-02-09 12:00:00,12,30,3.55,1.3,False
2020-02-09 12:00:00,2020-02-10 00:00:00,12,30,3.89,1.4,False
2020-02-10 00:00:00,2020-02-10 12:00:00,12,30,4.45,1.4,False
2020-02-10 12:00:00,2020-02-11 00:00:00,12,30,3.43,1.5,False
2020-02-11 00:00:00,2020-02-11 12:00:00,12,30,3.39,1.5,False
2020-02-11 12:00:00,2020-02-12 00:00:00,12,30,3.52,1.6,False
2020-02-12 00:00:00,2020-02-12 12:00:00,12,30,3.82,1.7,False
2020-02-12 12:00:00,2020-02-13 00:00:00,12,30,3.97,1.7,False
2020-02-13 00:00:00,2020-02-13 12:00:00,12,30,3.39,1.8,False
2020-02-13 12:00:00,2020-02-14 00:00:00,12,30,8.12,1.9,False
2020-02-14 00:00:00,2020-02-14 12:00:00,12,30,3.61,2.0,False
2020-02-14 12:00:00,2020-02-15 00:00:00,12,30,4.44,2.1,False
2020-02-15 00:00:00,2020-02-15 12:00:00,12,30,3.18,2.1,False
2020-02-15 12:00:00,2020-02-16 00:00:00,12,30,3.24,2.2,False
2020-02-16 00:00:00,2020-02-16 12:00:00,12,30,4.39,2.2,False
2020-02-16 12:00:00,2020-02-17 00:00:00,12,30,3.52,2.3,False
2020-02-17 00:00:00,2020-02-17 12:00:00,12,30,3.21,2.4,False
2020-02-17 12:00:00,2020-02-18 00:00:00,12,30,3.47,2.4,False
2020-02-18 00:00:00,2020-02-18 12:00:00,12,30,5.39,2.5,False
2020-02-18 12:00:00,2020-02-19 00:00:00,12,30,3.81,2.6,False
2020-02-19 00:00:00,2020-02-19 12:00:00,12,30,3.46,2.6,False
2020-02-19 12:00:00,2020-02-20 00:00:00,12,30,3.81,2.7,False
2020-02-20 00:00:00,2020-02-20 12:00:00,12,30,3.79,2.8,False
