id1,id2,lat,lon,impact,date,hour
7a0dac93-c7f9-4647-986c-fb7b036ebe08,f56fdb02-84b5-474d-a056-829d6045965d,3.4764665,-76.4863696,0.0034602076124567475,2020-11-01,7
9c3add06-4e81-40fb-8d0a-e03fdbe749fc,f56fdb02-84b5-474d-a056-829d6045965d,3.4764525,-76.4863698,0.0034602076124567475,2020-11-01,7
126d3760-034e-41e8-82d5-2f8aa6099bf2,fd991786-43da-4c70-8e90-11769a6dfc2b,3.4786942,-76.4808947,0.0034602076124567466,2020-11-01,7
4a5d92e0-0ef7-4765-a017-fc5b2d306223,6f4ca046-a280-4f92-b371-d07252f9f0cb,3.5568547,-76.2019521,0.0034602076124567466,2020-11-01,7
17d30047-7cb0-483e-a57c-1f62e8750927,cc4287e2-4f13-4579-bdf2-1dfdb39caa79,3.532021,-76.2954427,0.0034602076124567466,2020-11-01,7
bd2db8fc-86a0-4a3a-aa78-ca31f3e985f9,f7822e66-b886-418c-ac99-70ea7893a65d,3.5238071,-76.3120568,0.0034602076124567466,2020-11-01,7
382a1da7-5068-4c89-8b09-fe100f745c7a,bd2cfd75-8662-4c36-9cbd-6a726c7c0700,3.5074005,-76.299342,0.24999999999999994,2020-11-01,15
afca6dd4-f8f0-41d0-8e5f-a8a53e8da4a8,ee9791c3-f9c0-4b09-9edf-bdfa34357334,3.6079521,-76.3873674,0.24999999999999994,2020-11-01,19
08f3ba0c-d98c-4050-9e62-f2101a231189,d2fab1ce-b4bf-428e-9d51-e672050d1611,3.5499671,-76.1938281,0.062499999999999986,2020-11-01,20
3ba564d8-06fc-4c08-a0e1-7ad72d202f2a,d553f35a-6ba8-4a25-a6bc-e39360dc8d18,3.4867571,-76.4992596,0.062499999999999986,2020-11-01,20
74dffc42-ee5b-485f-9310-35206e54f6f9,ae2cdb7a-77eb-45a2-85b7-fafcf4df363c,3.5321476,-76.2954769,0.04496712929145362,2020-11-01,21
ae2cdb7a-77eb-45a2-85b7-fafcf4df363c,d8bddc14-e5de-4fc1-8193-3e5de426ba07,3.5321770363636364,-76.29558434090907,0.04496712929145361,2020-11-01,21
9be82807-5d94-437e-9547-1e17b62790eb,bf43d330-bfb3-4074-83c0-376a8799af8c,3.3985097,-76.5339561,0.039999999999999994,2020-11-01,21
642070f5-7895-42ff-9c39-76129c820f72,86201fa6-0c70-40ab-838c-23fe43b5bc27,3.503841,-76.298659,0.0007048190066275101,2020-11-02,6
7014b3e0-3dd3-4ded-94cb-589a26b49f3b,9e2870a2-3028-416b-9f3b-7b6214db1857,3.739294487804878,-76.33327063414636,0.0004923008219957329,2020-11-02,6
642070f5-7895-42ff-9c39-76129c820f72,d542a4c7-d1bd-44d3-8dff-d9c3f0d28451,3.503841,-76.298659,0.0004889285000929575,2020-11-02,6
58fbb246-214c-4161-960b-2a4ba907cbcf,642070f5-7895-42ff-9c39-76129c820f72,3.503834,-76.298664,0.0004889285000929575,2020-11-02,6
4942c4b6-24c9-4337-af97-6bbb8e3bb4d1,7014b3e0-3dd3-4ded-94cb-589a26b49f3b,3.7320433636363632,-76.33649300000002,0.00039693187555817544,2020-11-02,6
4942c4b6-24c9-4337-af97-6bbb8e3bb4d1,9e2870a2-3028-416b-9f3b-7b6214db1857,3.754063,-76.32671,0.00039693187555817533,2020-11-02,6
f821e169-8c5e-4f96-9a67-f534a4241edb,f96299d3-d9d4-4ea1-b45c-3252100dcb9f,3.455101,-76.482194,0.00038733589859664993,2020-11-02,6
4ea538bd-a0f0-47c3-975a-3b9317f8ef12,85599cd8-1a6b-490e-90d7-54ffdaf1c07e,3.499112,-76.494197,0.0003873358985966498,2020-11-02,6
8d1ab60a-dc8b-474c-8160-6c6b53cd3e5f,afd03da5-09d7-4cec-ae2a-8da58a986823,3.484767,-76.483588,0.00031227173119065,2020-11-02,6
587fda65-bc1d-485a-9548-1bb76858abe4,8d1ab60a-dc8b-474c-8160-6c6b53cd3e5f,3.484767,-76.483588,0.00031227173119065,2020-11-02,6
5fc4c7d4-2b39-400f-9ed1-91ccfc78a224,e15d5404-8c76-44be-b5e8-603a41224255,3.493402,-76.48586,0.00031227173119065,2020-11-02,6
64528ff0-0d14-4e0d-900c-b24ca7fac8c3,e15d5404-8c76-44be-b5e8-603a41224255,3.493402,-76.48586,0.00031227173119065,2020-11-02,6
615c0a36-7cd7-45ec-8fad-32b075155ff9,7014b3e0-3dd3-4ded-94cb-589a26b49f3b,3.754063,-76.32671,0.0003071999356048645,2020-11-02,6
7014b3e0-3dd3-4ded-94cb-589a26b49f3b,de5313f1-67c6-4af5-9831-d74f67368a76,3.511847,-76.434323,0.00030719993560486444,2020-11-02,6
615c0a36-7cd7-45ec-8fad-32b075155ff9,9e2870a2-3028-416b-9f3b-7b6214db1857,3.754063,-76.32671,0.00030719993560486444,2020-11-02,6
9e2870a2-3028-416b-9f3b-7b6214db1857,de5313f1-67c6-4af5-9831-d74f67368a76,3.511847,-76.434323,0.0003071999356048644,2020-11-02,6
2cbe4b9e-1218-4733-89f7-7d7ffa3548bd,642070f5-7895-42ff-9c39-76129c820f72,3.503841,-76.298659,0.0002892297815484964,2020-11-02,6
0edea952-3e90-45b4-affe-6e37f4810013,642070f5-7895-42ff-9c39-76129c820f72,3.503841,-76.298659,0.0002892297815484964,2020-11-02,6
58fbb246-214c-4161-960b-2a4ba907cbcf,86201fa6-0c70-40ab-838c-23fe43b5bc27,3.503834,-76.298664,0.00028877433343371477,2020-11-02,6
86201fa6-0c70-40ab-838c-23fe43b5bc27,d542a4c7-d1bd-44d3-8dff-d9c3f0d28451,3.503841,-76.298659,0.00028877433343371477,2020-11-02,6
0001ac28-2a23-404b-a2f8-c514a0e6be83,35c19c74-5e87-4ffb-9386-57ddd7a64310,3.460546,-76.482033,0.0002777777777777779,2020-11-02,6
06459938-a9a6-4201-b5af-69958a4f216a,82621073-3d4b-4f7b-bf2e-247e7bc7a51c,3.488817,-76.463403,0.0002777777777777779,2020-11-02,6
0001ac28-2a23-404b-a2f8-c514a0e6be83,adfd3080-cc64-45cb-ae25-e02ec36ca19e,3.460546,-76.482033,0.0002777777777777779,2020-11-02,6
06459938-a9a6-4201-b5af-69958a4f216a,3d319239-b67d-4b03-9b04-c25dcfe1eede,3.488817,-76.463403,0.0002777777777777779,2020-11-02,6
3d319239-b67d-4b03-9b04-c25dcfe1eede,82621073-3d4b-4f7b-bf2e-247e7bc7a51c,3.488813,-76.463401,0.0002777777777777779,2020-11-02,6
35c19c74-5e87-4ffb-9386-57ddd7a64310,adfd3080-cc64-45cb-ae25-e02ec36ca19e,3.460546,-76.482033,0.0002777777777777779,2020-11-02,6
17fe201d-b449-4fd3-9269-51d3d3c61ad2,618975b2-9914-4c7d-b09f-3088c0263c19,3.595565,-76.483635,0.00027777777777777767,2020-11-02,6
042aca43-9dc6-4af0-adfe-c48f98d3ea39,61a90bd2-0fb2-4549-b0ca-2d6ccb75042b,3.456478,-76.465345,0.00027777777777777767,2020-11-02,6
18b6ccbc-7f53-45a1-a45c-cad7712ee7ac,fc6e0260-881d-4404-8344-f13a409ccde8,3.505685,-76.296263,0.00027777777777777767,2020-11-02,6
004cd900-7f16-4044-8a68-b152e697a0ef,87e7c8b6-8193-4837-a187-7700a937b9fd,3.5438878,-76.2947204,0.00027777777777777767,2020-11-02,6
63f5c7ec-212b-4de3-bf94-1a356b290b48,7eb480ed-67c3-4f4f-9f83-48b4de463651,3.4829331000000003,-76.48678365,0.00027777777777777767,2020-11-02,6
c38eed3c-96e5-40de-9de8-f580661ef301,eec1d167-9f73-42d3-b0af-15e0741f4895,3.500355,-76.493041,0.00027777777777777767,2020-11-02,6
4f6d2d46-6077-4b97-bfe8-57627fce9b42,eec1d167-9f73-42d3-b0af-15e0741f4895,3.500355,-76.493041,0.00027777777777777767,2020-11-02,6
46cdd839-fe69-4cd9-a1f8-f6e370f147d3,c38eed3c-96e5-40de-9de8-f580661ef301,3.500355,-76.493041,0.00027777777777777767,2020-11-02,6
cefd7643-cf73-4f55-8e59-883190f17be3,f7ce9348-80d0-4e33-b709-e08bd7eb2cb8,3.5437787,-76.2880819,0.00027777777777777767,2020-11-02,6
46cdd839-fe69-4cd9-a1f8-f6e370f147d3,4f6d2d46-6077-4b97-bfe8-57627fce9b42,3.500355,-76.493041,0.00027777777777777767,2020-11-02,6
46cdd839-fe69-4cd9-a1f8-f6e370f147d3,eec1d167-9f73-42d3-b0af-15e0741f4895,3.500355,-76.493041,0.00027777777777777767,2020-11-02,6
51a36ae9-7cae-4690-a5b7-d56474d19799,7f1226c8-6b72-4f48-b3c4-661d7d3db510,3.5226296,-76.3095211,0.00027777777777777767,2020-11-02,6
3d2f2cee-76d5-41ec-9e56-8a6b6a5489cd,e8da3636-0618-499a-a717-51f31acb5dfb,3.5139967,-76.3004049,0.00027777777777777767,2020-11-02,6
85e9c304-d6cb-4191-acdb-a6bf1e1d16d4,8efdaa91-f9e7-48ef-8793-1ce2623cca90,3.420719,-76.5488261,0.00027777777777777767,2020-11-02,6
0a5276c1-b0eb-4762-b594-92de799bc112,b9d175e3-0011-4d8f-8741-f0b979ee2730,3.4985952,-76.4956044,0.00027777777777777767,2020-11-02,6
43f2a1c0-fa5b-435b-91ba-85d764b84778,4e07e1c7-5d73-432a-b5ce-4881132bd3cf,3.548391,-76.307029,0.00027777777777777767,2020-11-02,6
bd2db8fc-86a0-4a3a-aa78-ca31f3e985f9,f7822e66-b886-418c-ac99-70ea7893a65d,3.5238751,-76.3120616,0.00027777777777777767,2020-11-02,6
4f6d2d46-6077-4b97-bfe8-57627fce9b42,c38eed3c-96e5-40de-9de8-f580661ef301,3.500355,-76.493041,0.00027777777777777767,2020-11-02,6
8b48d7b1-6cca-449b-83ec-e8a3595cca41,f821e169-8c5e-4f96-9a67-f534a4241edb,3.455101,-76.482194,0.0002686924701976761,2020-11-02,6
f821e169-8c5e-4f96-9a67-f534a4241edb,fb5b1d5e-d340-41a9-8717-ca8c0c5b5b9f,3.455101,-76.482194,0.0002686924701976761,2020-11-02,6
8b48d7b1-6cca-449b-83ec-e8a3595cca41,f96299d3-d9d4-4ea1-b45c-3252100dcb9f,3.455101,-76.482194,0.0002686924701976761,2020-11-02,6
f96299d3-d9d4-4ea1-b45c-3252100dcb9f,fb5b1d5e-d340-41a9-8717-ca8c0c5b5b9f,3.455101,-76.482194,0.0002686924701976761,2020-11-02,6
4ea538bd-a0f0-47c3-975a-3b9317f8ef12,cb668e20-07d5-4a07-8b07-dc177f5ab810,3.499112,-76.494197,0.00026869247019767605,2020-11-02,6
85599cd8-1a6b-490e-90d7-54ffdaf1c07e,cb668e20-07d5-4a07-8b07-dc177f5ab810,3.499112,-76.494197,0.00026869247019767605,2020-11-02,6
7eee16cb-6746-4461-b9b0-9b7753502115,85599cd8-1a6b-490e-90d7-54ffdaf1c07e,3.499112,-76.494197,0.00026869247019767605,2020-11-02,6
4ea538bd-a0f0-47c3-975a-3b9317f8ef12,7eee16cb-6746-4461-b9b0-9b7753502115,3.499112,-76.494197,0.00026869247019767605,2020-11-02,6
4942c4b6-24c9-4337-af97-6bbb8e3bb4d1,615c0a36-7cd7-45ec-8fad-32b075155ff9,3.754063,-76.32671,0.00024768889500665205,2020-11-02,6
4942c4b6-24c9-4337-af97-6bbb8e3bb4d1,de5313f1-67c6-4af5-9831-d74f67368a76,3.511847,-76.434323,0.000247688895006652,2020-11-02,6
55313d6e-ed02-487d-976a-5d3fbacbcefa,7014b3e0-3dd3-4ded-94cb-589a26b49f3b,3.754063,-76.32671,0.00022285191204875223,2020-11-02,6
55313d6e-ed02-487d-976a-5d3fbacbcefa,9e2870a2-3028-416b-9f3b-7b6214db1857,3.754063,-76.32671,0.00022285191204875218,2020-11-02,6
4f6d2d46-6077-4b97-bfe8-57627fce9b42,fa3458e5-94a9-4fbb-8901-ef9b7d5a6272,3.500355,-76.493041,0.001177999043952689,2020-11-02,7
c38eed3c-96e5-40de-9de8-f580661ef301,fa3458e5-94a9-4fbb-8901-ef9b7d5a6272,3.500355,-76.493041,0.0011779990439526888,2020-11-02,7
35c19c74-5e87-4ffb-9386-57ddd7a64310,adfd3080-cc64-45cb-ae25-e02ec36ca19e,3.460546,-76.482033,0.0010866464920518976,2020-11-02,7
1968e86e-4d1e-417f-975f-c56363c0d18d,adfd3080-cc64-45cb-ae25-e02ec36ca19e,3.460546,-76.482033,0.0010866464920518976,2020-11-02,7
0001ac28-2a23-404b-a2f8-c514a0e6be83,adfd3080-cc64-45cb-ae25-e02ec36ca19e,3.460546,-76.482033,0.0010866464920518976,2020-11-02,7
7014b3e0-3dd3-4ded-94cb-589a26b49f3b,9e2870a2-3028-416b-9f3b-7b6214db1857,3.7540642,-76.32670820000001,0.0009176965161521145,2020-11-02,7
7014b3e0-3dd3-4ded-94cb-589a26b49f3b,a6250463-fd54-40a7-b011-d443683e5dba,3.7540637555555567,-76.32670886666664,0.0009176965161521143,2020-11-02,7
2cbe4b9e-1218-4733-89f7-7d7ffa3548bd,642070f5-7895-42ff-9c39-76129c820f72,3.503841,-76.298659,0.0009176965161521142,2020-11-02,7
58fbb246-214c-4161-960b-2a4ba907cbcf,642070f5-7895-42ff-9c39-76129c820f72,3.503827,-76.298659,0.0009176965161521142,2020-11-02,7
8d1ab60a-dc8b-474c-8160-6c6b53cd3e5f,afd03da5-09d7-4cec-ae2a-8da58a986823,3.484767,-76.483588,0.000816326530612245,2020-11-02,7
7161fcfb-c04e-4fcb-b3a7-5dd27df0a186,afd03da5-09d7-4cec-ae2a-8da58a986823,3.484767,-76.483588,0.000816326530612245,2020-11-02,7
7161fcfb-c04e-4fcb-b3a7-5dd27df0a186,8d1ab60a-dc8b-474c-8160-6c6b53cd3e5f,3.484767,-76.483588,0.000816326530612245,2020-11-02,7
6112ef3f-f778-47dd-b94f-8b969f8ec547,b21db240-aa16-42f5-9acb-9c1dcff9f95d,3.474164,-76.484014,0.000816326530612245,2020-11-02,7
256bf465-2f5e-4644-9e67-de43dcaa534c,b21db240-aa16-42f5-9acb-9c1dcff9f95d,3.474164,-76.484014,0.000816326530612245,2020-11-02,7
256bf465-2f5e-4644-9e67-de43dcaa534c,6112ef3f-f778-47dd-b94f-8b969f8ec547,3.474164,-76.484014,0.000816326530612245,2020-11-02,7
8b48d7b1-6cca-449b-83ec-e8a3595cca41,fb5b1d5e-d340-41a9-8717-ca8c0c5b5b9f,3.455101,-76.482194,0.000816326530612245,2020-11-02,7
8b48d7b1-6cca-449b-83ec-e8a3595cca41,f821e169-8c5e-4f96-9a67-f534a4241edb,3.455101,-76.482194,0.000816326530612245,2020-11-02,7
f821e169-8c5e-4f96-9a67-f534a4241edb,fb5b1d5e-d340-41a9-8717-ca8c0c5b5b9f,3.455101,-76.482194,0.000816326530612245,2020-11-02,7
a82d351d-32a5-425e-b81d-adf537a1308f,e38f3461-1dc0-48e4-8118-acdcdabdf6ef,3.4529858,-76.474747,0.0008163265306122447,2020-11-02,7
3d2f2cee-76d5-41ec-9e56-8a6b6a5489cd,e8da3636-0618-499a-a717-51f31acb5dfb,3.5139926,-76.3004061,0.0008163265306122447,2020-11-02,7
1e578db5-3f87-44d8-839a-ea22129bb54b,4419335b-32dc-451f-a8a4-6ff388d5a836,3.5441542,-76.3126919,0.0008163265306122447,2020-11-02,7
61f74b7c-f895-48e8-b237-c073c2b74128,d8bddc14-e5de-4fc1-8193-3e5de426ba07,3.5527064,-76.2851459,0.0008163265306122447,2020-11-02,7
0a5276c1-b0eb-4762-b594-92de799bc112,b9d175e3-0011-4d8f-8741-f0b979ee2730,3.4985952,-76.4956044,0.0008163265306122447,2020-11-02,7
4ea538bd-a0f0-47c3-975a-3b9317f8ef12,7eee16cb-6746-4461-b9b0-9b7753502115,3.499112,-76.494197,0.0008163265306122447,2020-11-02,7
4f6d2d46-6077-4b97-bfe8-57627fce9b42,c38eed3c-96e5-40de-9de8-f580661ef301,3.500355,-76.493041,0.0007899492826854522,2020-11-02,7
4123506b-5537-4d1d-9728-4b475cdbea45,fa3458e5-94a9-4fbb-8901-ef9b7d5a6272,3.500355,-76.493041,0.0006773494502727961,2020-11-02,7
9908b5df-260a-4b39-9ae0-b52c474d6859,a6250463-fd54-40a7-b011-d443683e5dba,3.673324703703703,-76.36258044444445,0.004504703549673941,2020-11-02,8
7014b3e0-3dd3-4ded-94cb-589a26b49f3b,a6250463-fd54-40a7-b011-d443683e5dba,3.754063,-76.32671,0.00450470354967394,2020-11-02,8
f821e169-8c5e-4f96-9a67-f534a4241edb,fb5b1d5e-d340-41a9-8717-ca8c0c5b5b9f,3.455101,-76.482194,0.0031619257028297943,2020-11-02,8
48e6dcff-7718-4355-8af2-b52fb2b4976a,a6250463-fd54-40a7-b011-d443683e5dba,3.754065,-76.326707,0.0031611954734553967,2020-11-02,8
a6250463-fd54-40a7-b011-d443683e5dba,de5313f1-67c6-4af5-9831-d74f67368a76,3.511847,-76.434323,0.0031611954734553967,2020-11-02,8
7014b3e0-3dd3-4ded-94cb-589a26b49f3b,9908b5df-260a-4b39-9ae0-b52c474d6859,3.754063,-76.32671,0.0027206292171229143,2020-11-02,8
7161fcfb-c04e-4fcb-b3a7-5dd27df0a186,8d1ab60a-dc8b-474c-8160-6c6b53cd3e5f,3.484767,-76.483588,0.002267573696145125,2020-11-02,8
7161fcfb-c04e-4fcb-b3a7-5dd27df0a186,afd03da5-09d7-4cec-ae2a-8da58a986823,3.484767,-76.483588,0.0022675736961451248,2020-11-02,8
8d1ab60a-dc8b-474c-8160-6c6b53cd3e5f,afd03da5-09d7-4cec-ae2a-8da58a986823,3.484767,-76.483588,0.0022675736961451248,2020-11-02,8
51a36ae9-7cae-4690-a5b7-d56474d19799,7f1226c8-6b72-4f48-b3c4-661d7d3db510,3.5226186,-76.3095211,0.002267573696145124,2020-11-02,8
4ea538bd-a0f0-47c3-975a-3b9317f8ef12,7eee16cb-6746-4461-b9b0-9b7753502115,3.499112,-76.494197,0.002267573696145124,2020-11-02,8
256bf465-2f5e-4644-9e67-de43dcaa534c,af2b71c3-2edf-4b83-84bf-d113d2b1f26c,3.474164,-76.484014,0.002267573696145124,2020-11-02,8
76084adf-76e0-4348-8fbc-5923cf59405a,ef2a7c3b-45cc-496e-832f-5aad4c645509,3.456091,-76.468156,0.002267573696145124,2020-11-02,8
8b48d7b1-6cca-449b-83ec-e8a3595cca41,f821e169-8c5e-4f96-9a67-f534a4241edb,3.455101,-76.482194,0.0021934079199810285,2020-11-02,8
4305d764-16c4-4c62-8311-31f09a93ad00,fb5b1d5e-d340-41a9-8717-ca8c0c5b5b9f,3.455101,-76.482194,0.0021934079199810285,2020-11-02,8
4305d764-16c4-4c62-8311-31f09a93ad00,f821e169-8c5e-4f96-9a67-f534a4241edb,3.455101,-76.482194,0.0021934079199810285,2020-11-02,8
8b48d7b1-6cca-449b-83ec-e8a3595cca41,fb5b1d5e-d340-41a9-8717-ca8c0c5b5b9f,3.455101,-76.482194,0.0021934079199810285,2020-11-02,8
9908b5df-260a-4b39-9ae0-b52c474d6859,de5313f1-67c6-4af5-9831-d74f67368a76,3.511847,-76.434323,0.0019092134857002908,2020-11-02,8
48e6dcff-7718-4355-8af2-b52fb2b4976a,7014b3e0-3dd3-4ded-94cb-589a26b49f3b,3.754065,-76.326707,0.0019092134857002904,2020-11-02,8
1dc3505e-ec88-4c19-8f92-683f036987ea,a6250463-fd54-40a7-b011-d443683e5dba,3.754064,-76.32670850000002,0.0018848628010477801,2020-11-02,8
4305d764-16c4-4c62-8311-31f09a93ad00,f821e169-8c5e-4f96-9a67-f534a4241edb,3.455101,-76.482194,0.004824945449646851,2020-11-02,9
7161fcfb-c04e-4fcb-b3a7-5dd27df0a186,8d1ab60a-dc8b-474c-8160-6c6b53cd3e5f,3.484767,-76.483588,0.0034602076124567475,2020-11-02,9
7161fcfb-c04e-4fcb-b3a7-5dd27df0a186,afd03da5-09d7-4cec-ae2a-8da58a986823,3.484767,-76.483588,0.0034602076124567475,2020-11-02,9
8d1ab60a-dc8b-474c-8160-6c6b53cd3e5f,afd03da5-09d7-4cec-ae2a-8da58a986823,3.484767,-76.483588,0.0034602076124567475,2020-11-02,9
76084adf-76e0-4348-8fbc-5923cf59405a,ef2a7c3b-45cc-496e-832f-5aad4c645509,3.456091,-76.468156,0.0034602076124567466,2020-11-02,9
042aca43-9dc6-4af0-adfe-c48f98d3ea39,99132c06-8f7f-4a2e-9f7c-e0ed69c58164,3.456478,-76.465345,0.0034602076124567466,2020-11-02,9
4ea538bd-a0f0-47c3-975a-3b9317f8ef12,7eee16cb-6746-4461-b9b0-9b7753502115,3.499112,-76.494197,0.0034602076124567466,2020-11-02,9
43f2a1c0-fa5b-435b-91ba-85d764b84778,4e07e1c7-5d73-432a-b5ce-4881132bd3cf,3.548391,-76.307029,0.0034602076124567466,2020-11-02,9
4d214ab7-01d9-4636-8f0a-419a950708fa,adfd3080-cc64-45cb-ae25-e02ec36ca19e,3.460546,-76.482033,0.0034602076124567466,2020-11-02,9
8b48d7b1-6cca-449b-83ec-e8a3595cca41,f821e169-8c5e-4f96-9a67-f534a4241edb,3.455101,-76.482194,0.0033470342308361046,2020-11-02,9
f821e169-8c5e-4f96-9a67-f534a4241edb,fb5b1d5e-d340-41a9-8717-ca8c0c5b5b9f,3.455101,-76.482194,0.003347034230836104,2020-11-02,9
4305d764-16c4-4c62-8311-31f09a93ad00,8b48d7b1-6cca-449b-83ec-e8a3595cca41,3.455101,-76.482194,0.0033470342308361037,2020-11-02,9
4305d764-16c4-4c62-8311-31f09a93ad00,fb5b1d5e-d340-41a9-8717-ca8c0c5b5b9f,3.455101,-76.482194,0.0033470342308361033,2020-11-02,9
7161fcfb-c04e-4fcb-b3a7-5dd27df0a186,afd03da5-09d7-4cec-ae2a-8da58a986823,3.484767,-76.483588,0.002549156989311429,2020-11-02,10
7161fcfb-c04e-4fcb-b3a7-5dd27df0a186,8d1ab60a-dc8b-474c-8160-6c6b53cd3e5f,3.484767,-76.483588,0.002549156989311429,2020-11-02,10
4ea538bd-a0f0-47c3-975a-3b9317f8ef12,7eee16cb-6746-4461-b9b0-9b7753502115,3.499112,-76.494197,0.0022675736961451256,2020-11-02,10
4ea538bd-a0f0-47c3-975a-3b9317f8ef12,54d32eb9-b181-4873-9d72-e734803428d8,3.499112,-76.494197,0.0022675736961451256,2020-11-02,10
1dc3505e-ec88-4c19-8f92-683f036987ea,b4945dd1-7f44-4353-b926-3c30f5642a39,3.754065714285714,-76.326707,0.0022675736961451256,2020-11-02,10
54d32eb9-b181-4873-9d72-e734803428d8,7eee16cb-6746-4461-b9b0-9b7753502115,3.499112,-76.494197,0.0022675736961451256,2020-11-02,10
1dc3505e-ec88-4c19-8f92-683f036987ea,2bfa5c21-012e-427b-87d6-2725041cf33d,3.7540657499999996,-76.326707,0.0022675736961451256,2020-11-02,10
2bfa5c21-012e-427b-87d6-2725041cf33d,b4945dd1-7f44-4353-b926-3c30f5642a39,3.7540654,-76.326707,0.0022675736961451256,2020-11-02,10
042aca43-9dc6-4af0-adfe-c48f98d3ea39,7f5a3490-69d7-44f0-911a-e573118ff4ca,3.456478,-76.465345,0.0022675736961451243,2020-11-02,10
79be220c-13b8-4186-a2d6-572cfbc8c7ca,ac14632d-00a0-4972-8810-8aa678f5f8aa,3.5674762,-76.4850057,0.0022675736961451243,2020-11-02,10
5239aa67-50ea-44b8-8c2b-8fd070db6c9c,5255ba0b-2c3a-4fec-a6f9-e8f28345d90f,3.4549122,-76.482925,0.0022675736961451243,2020-11-02,10
4d214ab7-01d9-4636-8f0a-419a950708fa,adfd3080-cc64-45cb-ae25-e02ec36ca19e,3.460546,-76.482033,0.0022675736961451243,2020-11-02,10
53b7f6e5-0c53-43b6-a940-355f93069f5b,86201fa6-0c70-40ab-838c-23fe43b5bc27,3.503841,-76.298659,0.0022675736961451243,2020-11-02,10
64528ff0-0d14-4e0d-900c-b24ca7fac8c3,a782fc33-8cee-46f8-93c4-060db0533b19,3.493402,-76.48586,0.0022675736961451243,2020-11-02,10
2bfa5c21-012e-427b-87d6-2725041cf33d,425e6111-9b22-45b5-a9cc-083f897af8f1,3.754065907692307,-76.326707,0.0026422042718278415,2020-11-02,11
1dc3505e-ec88-4c19-8f92-683f036987ea,425e6111-9b22-45b5-a9cc-083f897af8f1,3.7540658421052626,-76.326707,0.0021364642808871185,2020-11-02,11
1dc3505e-ec88-4c19-8f92-683f036987ea,2bfa5c21-012e-427b-87d6-2725041cf33d,3.7540657702702713,-76.326707,0.002053578996176187,2020-11-02,11
0ed92b8d-7e36-4cff-b67d-da2b2411aff2,425e6111-9b22-45b5-a9cc-083f897af8f1,3.7540656666666665,-76.326707,0.0016326246772483794,2020-11-02,11
0ed92b8d-7e36-4cff-b67d-da2b2411aff2,2bfa5c21-012e-427b-87d6-2725041cf33d,3.754065730769231,-76.326707,0.0015692861218555246,2020-11-02,11
